date,sector,energy_type,value_trillion_btu
1983-06-01 0:00,residential,biomass,79.726
1983-09-01 0:00,residential,biomass,79.726
1983-11-01 0:00,residential,biomass,79.726
1984-04-01 0:00,residential,biomass,80.328
1984-06-01 0:00,residential,biomass,80.328
1984-09-01 0:00,residential,biomass,80.328
1984-11-01 0:00,residential,biomass,80.328
1982-01-01 0:00,residential,biomass,82.384
1982-03-01 0:00,residential,biomass,82.384
1982-05-01 0:00,residential,biomass,82.384
1982-07-01 0:00,residential,biomass,82.384
1982-08-01 0:00,residential,biomass,82.384
1982-10-01 0:00,residential,biomass,82.384
1982-12-01 0:00,residential,biomass,82.384
1983-01-01 0:00,residential,biomass,82.384
1983-03-01 0:00,residential,biomass,82.384
1983-05-01 0:00,residential,biomass,82.384
1983-07-01 0:00,residential,biomass,82.384
1983-08-01 0:00,residential,biomass,82.384
1983-10-01 0:00,residential,biomass,82.384
1983-12-01 0:00,residential,biomass,82.384
1984-01-01 0:00,residential,biomass,83.005
1984-03-01 0:00,residential,biomass,83.005
1984-05-01 0:00,residential,biomass,83.005
1984-07-01 0:00,residential,biomass,83.005
1984-08-01 0:00,residential,biomass,83.005
1984-10-01 0:00,residential,biomass,83.005
1984-12-01 0:00,residential,biomass,83.005
1985-04-01 0:00,residential,biomass,83.014
1985-06-01 0:00,residential,biomass,83.014
1985-09-01 0:00,residential,biomass,83.014
1985-11-01 0:00,residential,biomass,83.014
1985-01-01 0:00,residential,biomass,85.781
1985-03-01 0:00,residential,biomass,85.781
1985-05-01 0:00,residential,biomass,85.781
