date,sector,energy_type,value_trillion_btu
1999-01-01 0:00,industrial,biomass,180.63
2013-02-01 0:00,industrial,biomass,181.05
2023-02-01 0:00,industrial,biomass,181.156
2020-09-01 0:00,industrial,biomass,182.847
2008-01-01 0:00,industrial,biomass,184.033
2011-02-01 0:00,industrial,biomass,184.223
1997-01-01 0:00,industrial,biomass,184.795
2025-04-01 0:00,industrial,biomass,185.087
2023-04-01 0:00,industrial,biomass,185.917
2022-09-01 0:00,industrial,biomass,186.854
2010-04-01 0:00,industrial,biomass,188.056
1995-10-01 0:00,industrial,biomass,188.059
2020-07-01 0:00,industrial,biomass,188.109
2022-02-01 0:00,industrial,biomass,188.34
2023-06-01 0:00,industrial,biomass,188.412
2014-02-01 0:00,industrial,biomass,188.557
1998-01-01 0:00,industrial,biomass,188.637
2020-08-01 0:00,industrial,biomass,188.646
2012-04-01 0:00,industrial,biomass,188.655
2021-09-01 0:00,industrial,biomass,188.67
2025-09-01 0:00,industrial,biomass,189.079
2010-06-01 0:00,industrial,biomass,189.234
2019-02-01 0:00,industrial,biomass,189.438
2011-04-01 0:00,industrial,biomass,189.618
2023-09-01 0:00,industrial,biomass,189.622
2024-04-01 0:00,industrial,biomass,189.733
2025-06-01 0:00,industrial,biomass,189.865
1996-11-01 0:00,industrial,biomass,190.381
2012-09-01 0:00,industrial,biomass,190.464
1999-05-01 0:00,industrial,biomass,190.472
2024-02-01 0:00,industrial,biomass,190.511
2021-04-01 0:00,industrial,biomass,190.513
2010-05-01 0:00,industrial,biomass,190.797
2024-06-01 0:00,industrial,biomass,191.313
2019-09-01 0:00,industrial,biomass,191.643
2018-02-01 0:00,industrial,biomass,191.813
2025-05-01 0:00,industrial,biomass,191.897
2011-05-01 0:00,industrial,biomass,191.998
2015-02-01 0:00,industrial,biomass,192.021
2012-02-01 0:00,industrial,biomass,192.317
2012-06-01 0:00,industrial,biomass,192.347
2017-02-01 0:00,industrial,biomass,192.49
2024-09-01 0:00,industrial,biomass,192.514
2025-12-01 0:00,industrial,biomass,192.5208182
2010-01-01 0:00,industrial,biomass,192.631
2025-11-01 0:00,industrial,biomass,192.695
2010-09-01 0:00,industrial,biomass,192.888
1995-07-01 0:00,industrial,biomass,193.363
2020-10-01 0:00,industrial,biomass,193.409
2020-11-01 0:00,industrial,biomass,193.414
2013-09-01 0:00,industrial,biomass,193.618
2021-06-01 0:00,industrial,biomass,193.657
2013-04-01 0:00,industrial,biomass,194.189
2012-11-01 0:00,industrial,biomass,194.324
2024-10-01 0:00,industrial,biomass,194.336
2011-09-01 0:00,industrial,biomass,194.42
2023-10-01 0:00,industrial,biomass,194.55
2016-04-01 0:00,industrial,biomass,194.626
2012-07-01 0:00,industrial,biomass,195.031
2012-10-01 0:00,industrial,biomass,195.09
2021-08-01 0:00,industrial,biomass,195.198
2010-03-01 0:00,industrial,biomass,195.381
2021-03-01 0:00,industrial,biomass,195.42
2020-02-01 0:00,industrial,biomass,195.62
2019-04-01 0:00,industrial,biomass,195.684
2024-05-01 0:00,industrial,biomass,195.961
2011-06-01 0:00,industrial,biomass,196.07
2010-07-01 0:00,industrial,biomass,196.093
2023-07-01 0:00,industrial,biomass,196.124
2023-08-01 0:00,industrial,biomass,196.28
2024-01-01 0:00,industrial,biomass,196.507
2022-04-01 0:00,industrial,biomass,196.59
1996-08-01 0:00,industrial,biomass,196.625
2023-05-01 0:00,industrial,biomass,196.668
2025-10-01 0:00,industrial,biomass,196.75
2021-01-01 0:00,industrial,biomass,196.965
2010-11-01 0:00,industrial,biomass,197.072
2021-11-01 0:00,industrial,biomass,197.109
2018-09-01 0:00,industrial,biomass,197.146
2017-09-01 0:00,industrial,biomass,197.284
2025-03-01 0:00,industrial,biomass,197.351
2023-11-01 0:00,industrial,biomass,197.365
2017-04-01 0:00,industrial,biomass,197.388
2012-05-01 0:00,industrial,biomass,197.528
2010-08-01 0:00,industrial,biomass,197.576
2025-08-01 0:00,industrial,biomass,197.714
2012-03-01 0:00,industrial,biomass,197.719
2010-10-01 0:00,industrial,biomass,198.096
2012-08-01 0:00,industrial,biomass,198.249
2020-03-01 0:00,industrial,biomass,198.288
2025-07-01 0:00,industrial,biomass,198.41
2011-10-01 0:00,industrial,biomass,198.457
2023-03-01 0:00,industrial,biomass,198.507
2016-09-01 0:00,industrial,biomass,198.672
2016-02-01 0:00,industrial,biomass,198.757
2018-04-01 0:00,industrial,biomass,198.76
1995-08-01 0:00,industrial,biomass,198.867
2025-01-01 0:00,industrial,biomass,199.167
2013-03-01 0:00,industrial,biomass,199.254
2014-09-01 0:00,industrial,biomass,199.29
2011-07-01 0:00,industrial,biomass,199.307
2022-10-01 0:00,industrial,biomass,199.442
2019-06-01 0:00,industrial,biomass,199.477
2024-07-01 0:00,industrial,biomass,199.746
2024-11-01 0:00,industrial,biomass,199.748
1996-10-01 0:00,industrial,biomass,199.758
2013-06-01 0:00,industrial,biomass,199.864
2020-12-01 0:00,industrial,biomass,200.281
2021-10-01 0:00,industrial,biomass,200.34
2022-12-01 0:00,industrial,biomass,200.451
2024-08-01 0:00,industrial,biomass,200.497
2011-08-01 0:00,industrial,biomass,200.526
2011-03-01 0:00,industrial,biomass,200.554
2022-11-01 0:00,industrial,biomass,200.654
2019-10-01 0:00,industrial,biomass,200.782
2013-01-01 0:00,industrial,biomass,200.811
2024-03-01 0:00,industrial,biomass,200.869
2021-05-01 0:00,industrial,biomass,200.955
2015-04-01 0:00,industrial,biomass,200.992
2019-11-01 0:00,industrial,biomass,201.216
2015-09-01 0:00,industrial,biomass,201.338
2013-05-01 0:00,industrial,biomass,201.422
2012-12-01 0:00,industrial,biomass,201.493
2022-06-01 0:00,industrial,biomass,201.538
2014-04-01 0:00,industrial,biomass,201.553
2011-11-01 0:00,industrial,biomass,201.646
2021-07-01 0:00,industrial,biomass,201.72
2019-05-01 0:00,industrial,biomass,202.533
2018-06-01 0:00,industrial,biomass,202.582
2022-08-01 0:00,industrial,biomass,203.348
2023-01-01 0:00,industrial,biomass,203.526
2017-06-01 0:00,industrial,biomass,203.622
2016-06-01 0:00,industrial,biomass,203.723
2019-03-01 0:00,industrial,biomass,203.74
2018-11-01 0:00,industrial,biomass,204.006
2015-06-01 0:00,industrial,biomass,204.217
2013-10-01 0:00,industrial,biomass,204.293
2013-08-01 0:00,industrial,biomass,204.328
2017-05-01 0:00,industrial,biomass,204.504
2014-11-01 0:00,industrial,biomass,204.666
2013-11-01 0:00,industrial,biomass,204.671
2022-03-01 0:00,industrial,biomass,204.698
2014-05-01 0:00,industrial,biomass,204.793
1997-10-01 0:00,industrial,biomass,205
2014-06-01 0:00,industrial,biomass,205.116
2010-12-01 0:00,industrial,biomass,205.142
2016-05-01 0:00,industrial,biomass,205.215
2023-12-01 0:00,industrial,biomass,205.43
2012-01-01 0:00,industrial,biomass,205.492
2016-10-01 0:00,industrial,biomass,205.519
2015-10-01 0:00,industrial,biomass,205.536
2022-05-01 0:00,industrial,biomass,205.692
2019-08-01 0:00,industrial,biomass,205.759
2015-03-01 0:00,industrial,biomass,205.827
2015-11-01 0:00,industrial,biomass,205.95
2024-12-01 0:00,industrial,biomass,206.531
2022-07-01 0:00,industrial,biomass,206.536
2019-07-01 0:00,industrial,biomass,206.584
2021-12-01 0:00,industrial,biomass,206.768
2018-10-01 0:00,industrial,biomass,206.907
2014-03-01 0:00,industrial,biomass,206.974
2014-10-01 0:00,industrial,biomass,206.981
2011-01-01 0:00,industrial,biomass,207.06
1994-01-01 0:00,industrial,biomass,207.151
2017-10-01 0:00,industrial,biomass,207.303
2016-11-01 0:00,industrial,biomass,207.381
2016-03-01 0:00,industrial,biomass,207.985
2015-05-01 0:00,industrial,biomass,208.068
2018-05-01 0:00,industrial,biomass,208.099
2014-01-01 0:00,industrial,biomass,208.329
2019-01-01 0:00,industrial,biomass,209.137
2017-07-01 0:00,industrial,biomass,209.44
2013-07-01 0:00,industrial,biomass,209.469
2017-11-01 0:00,industrial,biomass,209.64
2022-01-01 0:00,industrial,biomass,209.661
2016-07-01 0:00,industrial,biomass,209.805
2020-01-01 0:00,industrial,biomass,210.186
2018-03-01 0:00,industrial,biomass,210.21
2015-08-01 0:00,industrial,biomass,210.317
2014-08-01 0:00,industrial,biomass,210.433
2019-12-01 0:00,industrial,biomass,210.498
2017-03-01 0:00,industrial,biomass,210.568
2011-12-01 0:00,industrial,biomass,210.876
2016-08-01 0:00,industrial,biomass,211.066
2016-01-01 0:00,industrial,biomass,211.112
2015-07-01 0:00,industrial,biomass,211.551
2014-07-01 0:00,industrial,biomass,211.699
2018-07-01 0:00,industrial,biomass,212.682
2018-01-01 0:00,industrial,biomass,212.713
2018-08-01 0:00,industrial,biomass,212.903
2017-01-01 0:00,industrial,biomass,213.032
2017-08-01 0:00,industrial,biomass,213.439
2018-12-01 0:00,industrial,biomass,213.548
