date,sector,energy_type,value_trillion_btu
2016-10-01 0:00,transportation,biomass,126.353
2017-10-01 0:00,transportation,biomass,126.769
2022-04-01 0:00,transportation,biomass,127.089
2016-09-01 0:00,transportation,biomass,127.126
2018-10-01 0:00,transportation,biomass,127.155
2016-11-01 0:00,transportation,biomass,127.708
2017-07-01 0:00,transportation,biomass,127.71
2019-06-01 0:00,transportation,biomass,127.955
2022-09-01 0:00,transportation,biomass,128.061
2021-06-01 0:00,transportation,biomass,128.455
2019-08-01 0:00,transportation,biomass,128.624
2019-10-01 0:00,transportation,biomass,129.283
2019-12-01 0:00,transportation,biomass,129.748
2025-02-01 0:00,transportation,biomass,129.947
1995-11-01 0:00,transportation,biomass,13.139
1999-12-01 0:00,transportation,biomass,13.302
2002-05-01 0:00,transportation,biomass,13.328
2000-12-01 0:00,transportation,biomass,13.483
2002-08-01 0:00,transportation,biomass,13.956
2002-09-01 0:00,transportation,biomass,13.986
2021-07-01 0:00,transportation,biomass,130.6
2017-06-01 0:00,transportation,biomass,130.708
2016-07-01 0:00,transportation,biomass,130.846
2016-12-01 0:00,transportation,biomass,130.868
2019-07-01 0:00,transportation,biomass,131.399
2021-08-01 0:00,transportation,biomass,131.606
2022-07-01 0:00,transportation,biomass,131.622
2017-05-01 0:00,transportation,biomass,131.776
2021-11-01 0:00,transportation,biomass,131.962
2018-08-01 0:00,transportation,biomass,132.263
2021-12-01 0:00,transportation,biomass,132.41
2025-01-01 0:00,transportation,biomass,132.609
2022-03-01 0:00,transportation,biomass,132.722
2018-05-01 0:00,transportation,biomass,133.017
2021-05-01 0:00,transportation,biomass,133.593
2022-05-01 0:00,transportation,biomass,134.022
2017-08-01 0:00,transportation,biomass,134.035
2016-08-01 0:00,transportation,biomass,134.139
2022-12-01 0:00,transportation,biomass,134.306
2019-05-01 0:00,transportation,biomass,134.388
2022-11-01 0:00,transportation,biomass,134.622
2025-06-01 0:00,transportation,biomass,135.626
2023-01-01 0:00,transportation,biomass,135.708
2025-11-01 0:00,transportation,biomass,136.614
2021-10-01 0:00,transportation,biomass,138.567
2023-04-01 0:00,transportation,biomass,138.63
2025-12-01 0:00,transportation,biomass,139.0188182
2025-05-01 0:00,transportation,biomass,139.049
2022-06-01 0:00,transportation,biomass,139.168
2025-09-01 0:00,transportation,biomass,139.197
2025-03-01 0:00,transportation,biomass,139.776
2002-07-01 0:00,transportation,biomass,14.131
2001-07-01 0:00,transportation,biomass,14.218
2001-01-01 0:00,transportation,biomass,14.295
2024-01-01 0:00,transportation,biomass,140.199
2022-08-01 0:00,transportation,biomass,140.991
2022-10-01 0:00,transportation,biomass,141.656
2025-04-01 0:00,transportation,biomass,141.719
2025-08-01 0:00,transportation,biomass,141.925
2025-07-01 0:00,transportation,biomass,143.781
2023-11-01 0:00,transportation,biomass,145.746
2023-03-01 0:00,transportation,biomass,148.732
2025-10-01 0:00,transportation,biomass,148.964
2023-07-01 0:00,transportation,biomass,149.264
2001-10-01 0:00,transportation,biomass,15.121
2024-02-01 0:00,transportation,biomass,150.938
2023-09-01 0:00,transportation,biomass,151.574
2024-04-01 0:00,transportation,biomass,152.652
2024-03-01 0:00,transportation,biomass,154.96
2024-12-01 0:00,transportation,biomass,156.552
2023-12-01 0:00,transportation,biomass,157.159
2024-09-01 0:00,transportation,biomass,157.611
2024-11-01 0:00,transportation,biomass,157.747
2023-06-01 0:00,transportation,biomass,158.183
2023-10-01 0:00,transportation,biomass,159.375
